Unnamed: 0,Employed total ;  Persons ;,Employed total ;  Persons ;.1,Employed total ;  Persons ;.2,Employed total ;  > Males ;,Employed total ;  > Males ;.1,Employed total ;  > Males ;.2,Employed total ;  > Females ;,Employed total ;  > Females ;.1,Employed total ;  > Females ;.2,> Employed full-time ;  Persons ;,> Employed full-time ;  Persons ;.1,> Employed full-time ;  Persons ;.2,> Employed full-time ;  > Males ;,> Employed full-time ;  > Males ;.1,> Employed full-time ;  > Males ;.2,> Employed full-time ;  > Females ;,> Employed full-time ;  > Females ;.1,> Employed full-time ;  > Females ;.2,> Employed part-time ;  Persons ;,> Employed part-time ;  Persons ;.1,> Employed part-time ;  Persons ;.2,> Employed part-time ;  > Males ;,> Employed part-time ;  > Males ;.1,> Employed part-time ;  > Males ;.2,> Employed part-time ;  > Females ;,> Employed part-time ;  > Females ;.1,> Employed part-time ;  > Females ;.2,Employment to population ratio ;  Persons ;,Employment to population ratio ;  Persons ;.1,Employment to population ratio ;  Persons ;.2,Employment to population ratio ;  > Males ;,Employment to population ratio ;  > Males ;.1,Employment to population ratio ;  > Males ;.2,Employment to population ratio ;  > Females ;,Employment to population ratio ;  > Females ;.1,Employment to population ratio ;  > Females ;.2,Unemployed total ;  Persons ;,Unemployed total ;  Persons ;.1,Unemployed total ;  Persons ;.2,Unemployed total ;  > Males ;,Unemployed total ;  > Males ;.1,Unemployed total ;  > Males ;.2,Unemployed total ;  > Females ;,Unemployed total ;  > Females ;.1,Unemployed total ;  > Females ;.2,> Unemployed looked for full-time work ;  Persons ;,> Unemployed looked for full-time work ;  Persons ;.1,> Unemployed looked for full-time work ;  Persons ;.2,> Unemployed looked for full-time work ;  > Males ;,> Unemployed looked for full-time work ;  > Males ;.1,> Unemployed looked for full-time work ;  > Males ;.2,> Unemployed looked for full-time work ;  > Females ;,> Unemployed looked for full-time work ;  > Females ;.1,> Unemployed looked for full-time work ;  > Females ;.2,> Unemployed looked for only part-time work ;  Persons ;,> Unemployed looked for only part-time work ;  Persons ;.1,> Unemployed looked for only part-time work ;  Persons ;.2,> Unemployed looked for only part-time work ;  > Males ;,> Unemployed looked for only part-time work ;  > Males ;.1,> Unemployed looked for only part-time work ;  > Males ;.2,> Unemployed looked for only part-time work ;  > Females ;,> Unemployed looked for only part-time work ;  > Females ;.1,> Unemployed looked for only part-time work ;  > Females ;.2,Unemployment rate ;  Persons ;,Unemployment rate ;  Persons ;.1,Unemployment rate ;  Persons ;.2,Unemployment rate ;  > Males ;,Unemployment rate ;  > Males ;.1,Unemployment rate ;  > Males ;.2,Unemployment rate ;  > Females ;,Unemployment rate ;  > Females ;.1,Unemployment rate ;  > Females ;.2,> Unemployment rate looked for full-time work ;  Persons ;,> Unemployment rate looked for full-time work ;  Persons ;.1,> Unemployment rate looked for full-time work ;  Persons ;.2,> Unemployment rate looked for full-time work ;  > Males ;,> Unemployment rate looked for full-time work ;  > Males ;.1,> Unemployment rate looked for full-time work ;  > Males ;.2,> Unemployment rate looked for full-time work ;  > Females ;,> Unemployment rate looked for full-time work ;  > Females ;.1,> Unemployment rate looked for full-time work ;  > Females ;.2,> Unemployment rate looked for only part-time work ;  Persons ;,> Unemployment rate looked for only part-time work ;  Persons ;.1,> Unemployment rate looked for only part-time work ;  Persons ;.2,> Unemployment rate looked for only part-time work ;  > Males ;,> Unemployment rate looked for only part-time work ;  > Males ;.1,> Unemployment rate looked for only part-time work ;  > Males ;.2,> Unemployment rate looked for only part-time work ;  > Females ;,> Unemployment rate looked for only part-time work ;  > Females ;.1,> Unemployment rate looked for only part-time work ;  > Females ;.2,Labour force total ;  Persons ;,Labour force total ;  Persons ;.1,Labour force total ;  Persons ;.2,Labour force total ;  > Males ;,Labour force total ;  > Males ;.1,Labour force total ;  > Males ;.2,Labour force total ;  > Females ;,Labour force total ;  > Females ;.1,Labour force total ;  > Females ;.2,Participation rate ;  Persons ;,Participation rate ;  Persons ;.1,Participation rate ;  Persons ;.2,Participation rate ;  > Males ;,Participation rate ;  > Males ;.1,Participation rate ;  > Males ;.2,Participation rate ;  > Females ;,Participation rate ;  > Females ;.1,Participation rate ;  > Females ;.2,Not in the labour force (NILF) ;  Persons ;,Not in the labour force (NILF) ;  > Males ;,Not in the labour force (NILF) ;  > Females ;,Civilian population aged 15 years and over ;  Persons ;,Civilian population aged 15 years and over ;  > Males ;,Civilian population aged 15 years and over ;  > Females ;
2001-09-01,9040.2969109,9026.6732883,9105.922387,5018.9737576,5017.4404431,5048.462641,4021.3231533,4009.2328453,4057.459746,6511.801212,6506.8812207,6603.758873,4300.8022011,4301.0304789,4343.554397,2210.9990108,2205.8507419,2260.204476,2528.495699,2519.7920676,2502.163514,718.1715565,716.4099642,704.9082445,1810.3241425,1803.3821034,1797.25527,59.0278465,58.9415658,59.4590395,66.7970882,66.7767463,67.1896184,51.5457531,51.3947545,52.0129799,676.5753014,662.9560737,671.2451108,390.4429133,384.3734606,390.8086106,286.1323881,278.5826131,280.4365002,511.8490892,504.5262599,502.9871636,325.693368,322.2470368,323.6466661,186.1557212,182.2792231,179.3404975,164.7262123,158.4298138,168.2579472,64.7495454,62.1264238,67.1619445,99.9766669,96.3033899,101.0960027,6.9628918,6.8419136,6.8654353,7.2178377,7.1156368,7.1849443,6.6427241,6.4970756,6.4648042,7.2875082,7.1957914,7.0776015,7.0397424,6.9700994,6.9344916,7.7656948,7.6327179,7.3513913,6.1163253,5.915485,6.3008012,8.2702517,7.9798998,8.6989429,5.2335562,5.0694386,5.3254634,9716.8722124,9689.629362,9777.167498,5409.416671,5401.8139037,5439.271252,4307.4555414,4287.8154583,4337.896246,63.4454871,63.2704772,63.8420759,71.9934592,71.8923444,72.3908615,55.2134288,54.9659327,55.6079233,5537.446502,2074.482748,3462.963754,15314.614,7513.754,7800.86
2001-10-01,9052.3057741,9045.9997215,9058.656494,5026.3667574,5024.1406219,5035.307552,4025.9390167,4021.8590996,4023.348943,6518.6643673,6526.8356429,6527.997228,4308.8765369,4310.6844689,4312.811302,2209.7878304,2216.151174,2215.185926,2533.6414068,2519.1640786,2530.659266,717.4902205,713.4561531,722.4962498,1816.1511863,1805.7079255,1808.163017,59.0345351,58.9934702,59.0760113,66.8109613,66.7799567,66.9283854,51.5443467,51.4931501,51.512225,677.8550018,701.181213,657.9212055,389.9205986,401.9205187,378.0430274,287.9344032,299.2606944,279.8781781,513.0162507,531.9409852,498.6827128,325.8962979,335.0687256,316.2586619,187.1199529,196.8722596,182.4240508,164.838751,169.2402278,159.2384927,64.0243007,66.851793,61.7843655,100.8144503,102.3884348,97.4541273,6.9665344,7.1936821,6.7711207,7.1990383,7.4072243,6.9835312,6.6746141,6.9255357,6.5039137,7.2957843,7.5358807,7.0969891,7.0315485,7.212366,6.832013,7.8067231,8.158738,7.6085791,6.1085775,6.2951926,5.9198716,8.1923367,8.5673603,7.8778392,5.259064,5.3659992,5.1140455,9730.1607759,9747.1809345,9716.5777,5416.2873559,5426.0611406,5413.350579,4313.87342,4321.1197939,4303.227121,63.4551607,63.5662221,63.3666432,71.9938242,72.1222106,71.9532641,55.2307887,55.3246806,55.095595,5617.3223,2110.075421,3507.246879,15333.9,7523.426,7810.474
2001-11-01,9065.7298342,9078.6616234,9055.644025,5033.8641444,5036.9162915,5017.342788,4031.8656897,4041.745332,4038.301237,6527.4263437,6529.940802,6525.566565,4317.9112304,4316.1111109,4311.234792,2209.5151133,2213.8296911,2214.331774,2538.3034904,2548.7208215,2530.07746,715.952914,720.8051806,706.1079965,1822.3505764,1827.9156409,1823.969463,59.0466107,59.132106,58.9821853,66.8216583,66.8641645,66.6043297,51.5567074,51.6838835,51.6398421,675.9394656,671.0863537,626.3067243,387.9938632,389.6429368,367.3963546,287.9456025,281.4434168,258.9103697,511.1379151,507.5428332,481.6859537,324.4246022,326.9039849,312.3456857,186.7133129,180.6388483,169.340268,164.8015505,163.5435205,144.6207706,63.569261,62.7389519,55.0506689,101.2322896,100.8045685,89.5701017,6.9386411,6.8831149,6.4688072,7.1561052,7.1802946,6.8229183,6.6656986,6.5100886,6.0250784,7.2619628,7.2119931,6.8741058,6.9883915,7.0407694,6.7554937,7.7919664,7.5440059,7.1041765,6.0967498,6.0297781,5.4069939,8.1549009,8.0070732,7.2324827,5.2626945,5.2265004,4.6808597,9741.6692998,9749.7479771,9681.950749,5421.8580076,5426.5592283,5384.739143,4319.8112922,4323.1887488,4297.211607,63.4491172,63.5030971,63.061513,71.9720542,72.0366049,71.4814507,55.2387564,55.2828458,54.9506627,5671.234251,2148.318857,3522.915393,15353.185,7533.058,7820.127
2001-12-01,9078.5127216,9065.0182583,9177.1309,5040.9017592,5037.9389682,5102.696699,4037.6109625,4027.0792902,4074.434201,6534.7124725,6538.6989025,6658.419693,4325.8504679,4335.99865,4404.816945,2208.8620046,2202.7002525,2253.602748,2543.8002492,2526.3193558,2518.711207,715.0512913,701.9403182,697.8797542,1828.7489579,1824.3790377,1820.831453,59.0513271,58.9691681,59.6984759,66.8221654,66.7920365,67.6505822,51.5644948,51.4330704,52.0378781,669.5728366,667.8221894,660.0317297,384.8249754,378.0468267,373.1188505,284.7478611,289.7753627,286.9128792,505.642545,500.1644078,494.6323154,321.1970315,316.0939244,308.9377777,184.4455135,184.0704834,185.6945376,163.9302916,167.6577816,165.3994143,63.6279439,61.9529023,64.1810727,100.3023477,105.7048793,101.2183416,6.8687624,6.8615343,6.7095742,7.0925978,6.9802034,6.8139412,6.5877886,6.7126504,6.5785381,7.1820603,7.1057554,6.9149828,6.9118517,6.7946611,6.5539638,7.7067202,7.7121141,7.6126243,6.0541582,6.22343,6.1621683,8.171265,8.1101521,8.4220407,5.1995687,5.4766986,5.2661665,9748.0855582,9732.8404478,9837.16263,5425.7267346,5415.9857949,5475.81555,4322.3588236,4316.8546529,4361.347081,63.406574,63.3134416,63.9920715,71.9234031,71.8041094,72.5973209,55.2010214,55.1340248,55.7022734,5535.30837,2066.90845,3468.399919,15372.471,7542.724,7829.747
2002-01-01,9090.5620066,9086.8581291,8993.401124,5048.3098698,5037.6740848,5017.303583,4042.2521368,4049.1840443,3976.097542,6539.4998356,6540.7243983,6575.434768,4332.1837526,4328.7159992,4340.97411,2207.316083,2212.0083991,2234.460658,2551.062171,2546.1337308,2417.966356,716.1261173,708.9580856,676.3294724,1834.9360537,1837.1756452,1741.636884,59.0503549,59.0276118,58.4205215,66.8259979,66.6878395,66.4181784,51.5579424,51.6468466,50.7146372,659.312543,674.8356132,734.8169928,380.8303707,384.5710536,422.5187153,278.4821723,290.2645596,312.2982775,497.3617447,506.0999602,560.5542012,316.8553045,317.2948764,349.9769299,180.5064402,188.8050837,210.5772713,161.9507984,168.7356531,174.2627916,63.9750662,67.2761772,72.5417854,97.9757321,101.4594759,101.7210063,6.7622669,6.9130996,7.5534593,7.0145613,7.092469,7.7671419,6.445251,6.6889733,7.2824033,7.0679484,7.1819579,7.855312,6.815501,6.8294045,7.4606818,7.559458,7.8642129,8.6124337,5.9694075,6.2152402,6.7225072,8.2008677,8.666994,9.6868166,5.0688155,5.2335519,5.5182451,9749.8745496,9761.6937423,9728.218117,5429.1402405,5422.2451384,5439.822298,4320.7343091,4339.4486039,4288.395819,63.3331088,63.411298,63.1938426,71.8671642,71.7787231,72.0114065,55.1099148,55.3491355,54.6979635,5666.031883,2114.289702,3551.742181,15394.25,7554.112,7840.138
2002-02-01,9102.3734897,9126.9061284,9092.309936,5056.8822601,5070.8215518,5059.198892,4045.4912296,4056.0845767,4033.111044,6543.0511951,6542.318744,6571.309598,4337.4222284,4337.4308188,4355.005386,2205.6289667,2204.8879252,2216.304211,2559.3222946,2584.5873844,2521.000339,719.4600317,733.390733,704.1935059,1839.8622629,1851.1966515,1816.806833,59.0500393,59.2039982,58.9795812,66.8473786,67.0250479,66.871422,51.5357831,51.666787,51.3741479,646.9404643,638.3054052,719.8741529,376.2813101,372.9111007,412.001229,270.6591542,265.3943045,307.8729239,487.5301388,485.7079001,542.9654509,311.9410415,312.0914681,344.1818054,175.5890973,173.616432,198.7836455,159.4103255,152.5975051,176.908702,64.3402686,60.8196326,67.8194237,95.0700569,91.7778725,109.0892784,6.6357537,6.5365241,7.3365333,6.9256393,6.8502832,7.530363,6.2708462,6.1412843,7.0922382,6.9344214,6.9110139,7.6320559,6.7093282,6.7123341,7.3242838,7.3739193,7.2993952,8.2309074,5.8634058,5.5749798,6.5572523,8.2087578,7.6578744,8.7847523,4.9133531,4.7235757,5.6643387,9749.313954,9765.2115336,9812.184089,5433.1635702,5443.7326525,5471.200121,4316.1503837,4321.4788812,4340.983968,63.2469512,63.3445286,63.649228,71.8214749,71.954108,72.3171672,54.9837282,55.0474046,55.2958622,5603.845911,2094.361879,3509.484032,15416.03,7565.562,7850.468
2002-03-01,9114.0545169,9132.2310005,9128.533155,5066.7283308,5068.8256204,5070.07009,4047.326186,4063.4053801,4058.463065,6547.0060044,6566.2978289,6542.405633,4342.137108,4338.5340961,4330.135252,2204.8688964,2227.7637329,2212.270381,2567.0485124,2565.9331716,2586.127522,724.5912228,730.2915244,739.9348382,1842.4572896,1835.6416472,1846.192684,59.0538766,59.1549682,59.131015,66.8915416,66.8979155,66.9143399,51.500091,51.6916597,51.6287872,634.8546576,627.6091458,660.003707,371.275133,372.3799825,381.326523,263.5795246,255.2291633,278.677184,477.7100064,472.9656169,482.5207602,306.7208862,307.6581267,308.0748479,170.9891201,165.3074902,174.4459122,157.1446513,154.6435289,177.4829469,64.5542467,64.7218558,73.2516751,92.5904045,89.9216731,104.2312718,6.5120584,6.4305269,6.7426186,6.8274163,6.8437036,6.9950244,6.1142494,5.9099505,6.4253671,6.8004173,6.7189646,6.8686949,6.5977685,6.6217262,6.6421064,7.1969419,6.9077547,7.3090343,5.7684842,5.6842187,6.4221405,8.1802721,8.1409769,9.0079796,4.7849159,4.6698892,5.3440316,9748.9091745,9759.8401464,9788.536862,5438.0034638,5441.2056029,5451.396613,4310.9057107,4318.6345434,4337.140249,63.1673728,63.2203711,63.4062571,71.7931595,71.8125538,71.9470539,54.8540014,54.9384977,55.1739137,5649.272138,2125.559387,3523.712751,15437.809,7576.956,7860.853
2002-04-01,9126.2147445,9119.5442278,9129.534371,5077.0379178,5073.2843212,5080.76732,4049.1768267,4046.2599066,4048.767052,6551.9186226,6544.6532736,6513.554778,4346.458502,4346.1295012,4336.027695,2205.4601205,2198.5237724,2177.527083,2574.296122,2574.8909542,2615.979594,730.5794158,727.15482,744.739625,1843.7167062,1847.7361342,1871.239969,59.0670351,59.0198579,59.0845121,66.9495912,66.8944571,66.9931251,51.4695142,51.4291375,51.461004,625.4930873,617.9043428,625.6959254,366.3606077,365.9807129,369.1166215,259.1324795,251.9236299,256.5793039,469.4288605,466.2595137,467.7494048,301.6303739,299.1864892,299.3707136,167.7984866,167.0730246,168.3786912,156.0642267,151.644829,157.9465206,64.7302338,66.7942238,69.7459079,91.3339929,84.8506053,88.2006127,6.4141902,6.3456494,6.4139534,6.7303653,6.7284957,6.7729263,6.0147139,5.861165,5.9595508,6.6857375,6.6504823,6.700029,6.4893418,6.4406058,6.4583599,7.0703836,7.0626163,7.1775556,5.7158839,5.5618133,5.69397,8.1389977,8.4129107,8.5631856,4.7199793,4.3905199,4.501316,9751.7078318,9737.4485706,9755.230297,5443.3985256,5439.2650341,5449.883941,4308.3093062,4298.1835365,4305.346355,63.1153753,63.0188106,63.1338904,71.7806941,71.7201439,71.8601609,54.7633745,54.6311599,54.7222014,5696.423703,2134.129059,3562.294645,15451.654,7584.013,7867.641
2002-05-01,9140.3713086,9135.2006824,9134.673081,5086.9836762,5088.7454427,5084.454126,4053.3876325,4046.4552397,4050.218955,6558.1647889,6590.0933037,6556.965842,4350.3635808,4379.2516665,4365.158276,2207.8012081,2210.8416373,2191.807566,2582.2065198,2545.1073787,2577.70724,736.6200953,709.4937762,719.2958508,1845.5864244,1835.6136024,1858.411389,59.098419,59.0682569,59.0648454,67.0098834,67.0358116,66.9792807,51.4726808,51.3873825,51.4351792,620.0900603,621.7646676,620.852256,361.5684819,362.4307574,362.2589799,258.5215784,259.3339103,258.5932761,463.4102267,459.4336238,456.5998954,296.8708545,295.9064,294.5716401,166.5393723,163.5272238,162.0282553,156.6798336,162.3310438,164.2523606,64.6976274,66.5243574,67.6873399,91.9822061,95.8066864,96.5650208,6.3530814,6.372521,6.3641089,6.636047,6.6486707,6.650965,5.9955246,6.0229124,6.0014979,6.5998045,6.5172263,6.5102391,6.3881188,6.3293347,6.3216462,7.0141316,6.887187,6.8835835,5.7205672,5.9957428,5.9903275,8.0739045,8.5725261,8.6008622,4.7473005,4.9604266,4.9394469,9760.4613689,9756.96535,9755.525337,5448.552158,5451.1762001,5446.713106,4311.9092109,4305.7891499,4308.812231,63.1077027,63.0885906,63.0792795,71.7727574,71.8102379,71.7514441,54.7555641,54.6807566,54.7191478,5709.973663,2144.371894,3565.601769,15465.499,7591.085,7874.414
2002-06-01,9156.6908516,9161.2067427,9180.807296,5095.7788844,5105.3109726,5109.185409,4060.9119672,4055.89577,4071.621888,6565.0665317,6544.8988574,6509.390473,4353.6366716,4357.0384228,4338.957195,2211.4298601,2187.8604346,2170.433278,2591.6243199,2616.3078853,2671.416824,742.1422128,748.2725498,770.2282141,1849.4821071,1868.0353355,1901.18861,59.1462285,59.1834301,59.3100541,67.058848,67.1915621,67.242554,51.5190331,51.462915,51.6624546,617.5217275,636.4435776,619.6796046,356.4885446,356.6976036,348.1827445,261.0331829,279.745974,271.4968601,459.0717203,481.3747802,472.8610857,292.1110069,295.4402024,292.402955,166.9607134,185.9345777,180.4581307,158.4500072,155.0687975,146.818519,64.3775377,61.2574012,55.7797896,94.0724695,93.8113963,91.0387294,6.3178668,6.4958797,6.3229471,6.538354,6.5305208,6.3800487,6.0397153,6.4522391,6.2511959,6.5356305,6.8510679,6.7723296,6.2877071,6.3501679,6.3135439,7.0199031,7.8327984,7.6761576,5.7616627,5.5953706,5.2095904,7.9821403,7.5670333,6.7529357,4.8402278,4.7817903,4.5696958,9774.2125791,9797.6503203,9800.486901,5452.267429,5462.0085763,5457.368153,4321.9451501,4335.641744,4343.118748,63.1350147,63.294997,63.3133219,71.7501252,71.8860987,71.8250256,54.8306481,55.0124498,55.1073212,5678.857099,2140.774847,3538.082252,15479.344,7598.143,7881.201
2002-07-01,9175.1313833,9167.2263353,9194.531289,5103.2198908,5100.9243973,5116.370699,4071.9114925,4066.3019379,4078.160591,6572.8539003,6573.0330372,6604.092275,4356.4614392,4357.1964659,4373.87704,2216.3924611,2215.8365713,2230.215235,2602.277483,2594.193298,2590.439014,746.7584516,743.7279314,742.4936587,1855.5190314,1850.4653666,1847.945356,59.2071175,59.1581318,59.3343367,67.0903572,67.0620295,67.2651026,51.6079001,51.5383216,51.6886241,617.2023711,603.8351944,552.9831509,351.6203137,341.7557844,314.94134,265.5820574,262.0794101,238.0418109,456.3834106,450.1388733,416.6560696,287.5402787,286.4151587,267.3298016,168.8431319,163.7237146,149.326268,160.8189605,153.6963211,136.3270813,64.080035,55.3406257,47.6115384,96.7389255,98.3556955,88.7155429,6.302914,6.1798321,5.6730683,6.4460241,6.2791818,5.7986236,6.1229384,6.0549057,5.5150753,6.4926448,6.4093387,5.934639,6.1916488,6.1679396,5.75992,7.0786774,6.8804189,6.2754219,5.8202442,5.5932495,4.9995884,7.9029346,6.9256418,6.0259746,4.9552327,5.0469331,4.5808506,9792.3337544,9771.0615297,9747.51444,5454.8402045,5442.6801817,5431.312039,4337.4935499,4328.381348,4316.202402,63.189924,63.0548134,62.9028588,71.7129941,71.5551046,71.4056473,54.9739193,54.8600457,54.7056837,5748.62456,2174.965961,3573.658598,15496.139,7606.278,7889.861
2002-08-01,9197.4362955,9224.2286135,9150.286149,5110.3683351,5111.658032,5072.803242,4087.0679605,4112.5705815,4077.482907,6582.8053989,6614.3123284,6537.060228,4359.7907589,4358.3852586,4317.971642,2223.01464,2255.9270698,2219.088586,2614.6308966,2609.9162851,2613.225921,750.5775761,753.2727734,754.8315997,1864.0533205,1856.6435117,1858.394321,59.2898802,59.4615422,58.9848918,67.1155698,67.1312326,66.620954,51.7458705,52.0677022,51.6234704,617.528211,625.3651844,595.163735,347.5928751,355.2481501,338.6583279,269.9353359,270.1170343,256.505407,454.6899752,458.5422911,437.1361968,283.6222744,280.9718735,271.2731169,171.0677008,177.5704176,165.8630798,162.8382359,166.8228933,158.0275382,63.9706007,74.2762766,67.385211,98.8676351,92.5466167,90.6423272,6.2917009,6.349147,6.1070935,6.3685479,6.4981571,6.2581675,6.1954357,6.1632737,5.918461,6.460963,6.483129,6.2679077,6.1080561,6.0562674,5.9110623,7.1454393,7.2969222,6.9545678,5.8628279,6.0078705,5.7023849,7.8535073,8.9754531,8.1955526,5.0367609,4.7479523,4.650622,9814.9645066,9849.5937979,9745.449884,5457.9612102,5466.9061821,5411.461569,4357.0032964,4382.6876158,4333.988314,63.2706823,63.492793,62.8214569,71.680582,71.7966946,71.0685424,55.1634889,55.4875519,54.8709884,5767.482116,2202.964431,3564.517686,15512.932,7614.426,7898.506
2002-09-01,9225.2021982,9225.7408179,9303.492599,5118.6464437,5110.2575392,5139.003507,4106.5557545,4115.4832787,4164.489092,6596.7840084,6591.1746801,6687.550601,4365.1651135,4360.6786428,4401.981713,2231.6188948,2230.4960372,2285.568888,2628.4181898,2634.5661378,2615.941998,753.4813301,749.5788964,737.0217946,1874.9368597,1884.9872414,1878.920204,59.4038094,59.4069736,59.9076378,67.1519579,67.0412418,67.4183589,51.9344508,52.0474936,52.6672579,616.6904353,621.5849474,631.4423231,344.385967,346.7397596,354.2560506,272.3044683,274.8451878,277.1862725,452.9379904,452.9527745,451.8963145,280.429359,281.7599053,283.651199,172.5086314,171.1928692,168.2451155,163.752445,168.6321729,179.5460086,63.956608,64.9798543,70.6048516,99.7958369,103.6523186,108.941157,6.265974,6.3122208,6.3557771,6.3039342,6.3540394,6.4489225,6.2186152,6.260242,6.2405793,6.4249057,6.4302183,6.3295703,6.036458,6.0692221,6.0536368,7.1755192,7.1280202,6.8564739,5.8647005,6.0157061,6.4227072,7.8240323,7.9773073,8.7422638,5.0536377,5.2122225,5.4803197,9841.8926335,9847.3257653,9934.934922,5463.0324107,5456.9972988,5493.259558,4378.8602228,4390.3284664,4441.675364,63.3748617,63.4095227,63.9736611,71.6699867,71.5901053,72.0658283,55.3782085,55.5233923,56.1727638,5594.792078,2129.298442,3465.493636,15529.727,7622.558,7907.169
2002-10-01,9258.3708556,9234.6863739,9249.145202,5128.7350935,5111.1723025,5123.230099,4129.6357621,4123.5140713,4125.915103,6615.6195694,6593.424461,6591.50273,4373.2988878,4354.6739192,4355.192821,2242.3206816,2238.7505418,2236.309908,2642.7512862,2641.2619129,2657.642473,755.4362057,756.4983833,768.0372783,1887.3150805,1884.7635296,1889.605195,59.5474035,59.39388,59.4868735,67.2067376,66.9757103,67.1337131,52.1637546,52.0854189,52.1157471,614.8569303,602.8839376,566.173374,342.0968301,336.3192192,317.0399303,272.7601001,266.5647184,249.1334437,451.350243,438.3991044,411.2487215,278.1229117,275.4939808,260.6882957,173.2273313,162.9051236,150.5604258,163.5066872,164.4848332,154.9246526,63.9739184,60.8252384,56.3516346,99.5327688,103.6595948,98.573018,6.2275169,6.1283825,5.7682628,6.2531044,6.1738365,5.8276506,6.1957195,6.0719803,5.6944155,6.3867578,6.2345009,5.8726734,5.9793096,5.9499782,5.6476389,7.1713471,6.7830341,6.3078594,5.8265024,5.8624262,5.5083006,7.8073136,7.4420018,6.8355643,5.0095818,5.2131558,4.9579569,9873.2277858,9837.5703115,9815.318576,5470.8319236,5447.4915217,5440.27003,4402.3958622,4390.0787898,4375.048547,63.5020014,63.271393,63.1282785,71.6895606,71.3827656,71.2881367,55.609141,55.4524827,55.262631,5732.893424,2191.11197,3541.781453,15548.212,7631.382,7916.83
2002-11-01,9294.5473577,9283.819375,9286.740904,5140.1549333,5139.1468434,5129.323194,4154.3924244,4144.6725315,4157.41771,6637.3020874,6625.0995756,6621.536053,4383.2063385,4377.0371354,4371.736367,2254.0957489,2248.0624403,2249.799686,2657.2452703,2658.7197994,2665.204852,756.9485948,762.1097081,757.5868272,1900.2966755,1896.6100913,1907.618024,59.7046432,59.6389728,59.6577406,67.2722789,67.2645063,67.1359279,52.4095859,52.2888563,52.4496484,612.1870405,609.7078493,565.9210756,340.6132722,337.9914696,316.4238806,271.5737683,271.7163797,249.4971949,450.0879883,449.2671096,424.491108,276.7913471,271.8905342,258.619768,173.2966412,177.3765754,165.87134,162.0990522,160.4407396,141.4299676,63.8219251,66.1009354,57.8041127,98.2771271,94.3398042,83.6258549,6.1795039,6.1626944,5.7438393,6.2146995,6.1709501,5.810477,6.1359205,6.1524559,5.6614934,6.3505463,6.3506336,6.0245454,5.9397314,5.848457,5.5853105,7.13921,7.313174,6.8664706,5.7495302,5.6910821,5.0391297,7.775855,7.9811743,7.0891286,4.9173629,4.7384319,4.1996792,9906.7343982,9893.5272243,9852.66198,5480.7682055,5477.1383131,5445.747075,4425.9661927,4416.3889112,4406.914905,63.6371003,63.5557174,63.2932003,71.7300883,71.6883591,71.2774901,55.8356148,55.7168083,55.597285,5714.03702,2194.458925,3519.578095,15566.699,7640.206,7926.493
2002-12-01,9329.2322709,9327.6520441,9439.739589,5151.5820757,5152.4569999,5217.346528,4177.6501952,4175.1950442,4222.393061,6658.3965006,6665.7849374,6786.995038,4392.8797476,4396.8041362,4465.86274,2265.516753,2268.9808012,2321.132298,2670.8357703,2661.8671067,2652.744551,758.7023282,755.6528637,751.4837881,1912.1334422,1906.214243,1901.260763,59.8469328,59.849483,60.5686759,67.330996,67.3609115,68.209248,52.6325169,52.6098104,53.204532,609.3115489,614.6621596,607.3756835,339.7738691,345.8754645,341.1570259,269.5376798,268.7866951,266.2186575,449.4286255,451.1671285,445.1384814,276.4224553,280.6391026,273.6064363,173.0061702,170.5280258,171.5320452,159.8829234,163.4950311,162.2372021,63.3514138,65.2363619,67.5505897,96.5315096,98.2586693,94.6866124,6.130793,6.1822846,6.0452744,6.1874312,6.290552,6.1375696,6.0608566,6.0483303,5.9309799,6.3230119,6.3393307,6.1550092,5.919995,5.9998398,5.7729342,7.0947117,6.9902607,6.8814739,5.6481389,5.7866929,5.7633483,7.7064808,7.947036,8.2475891,4.8057547,4.9019704,4.7439433,9938.5438198,9942.3142038,10047.11527,5491.3559448,5498.3324645,5558.503554,4447.187875,4443.9817393,4488.611719,63.7556604,63.7933707,64.4658111,71.7718285,71.8827321,72.669382,56.0283126,55.9966742,56.5590371,5538.068727,2090.527446,3447.541281,15585.184,7649.031,7936.153
